text,label
I want to find out about Pharmacy delivery for RA HYDROCORTISONE PLUS 12 CRE and FOAMIL LIQ and?,rx_delivery
Is it possible to book a COVID19  vaccine appointment?,create_vaccine_appointment
How do I cancel my Pneumonia-(Prevnar 20) vaccine appointment at the prescription drug plan?,cancel_vaccine_appointment
I'm going to wait on hold until someone can help me.  and I'll wait on hold until someone can assist me.,hold_on
Healthcare Provider is speaking  What's the best way to contact you regarding this prescription?,healthcare
no not refill prescription,thank
I have questions about side effects of my medication,drug_side_effects
asking my NICE DISTILLED WATER LIQ and ESTRADIOL GEL; what type of drugs they are?,drug_information
prescription status for my prescriptions are NOVASOURCE RENAL LIQ and EASY TOUCH SAFETY PEN NEEDLES/29G X 5MM MIS?,rx_status
prescription status for my prescriptions for LOCOID LOT and AMJEVITA INJ,rx_status
prescription status pf one of my ONFI SUS and INFANTS IBUPROFEN DRO,rx_status
do you have ONE-A-DAY MENS VITACRAVES GUMMIES CHW and GLUCOSAMINE 1500 COMPLEX CAP available oh my God?,drug_availability
I'll wait on hold until you're free.  for a while.,hold_on
can you have somebody call me back,live_pharmacist
How do I schedule a Meningitis  vaccine appointment at a health system?,create_vaccine_appointment
I need to speak to the retail department at WALNUT CREEK for photo services.,store_connect
Is it too soon to fill my ZICAM COLD REMEDY TAB and ADVOCATE INSULIN SYRINGE/U-100/1ML/31GX5/16 MIS to three times a day?,drug_usage
looking for a phone number of member Cesar McLaren at YOUNGSTOWN store,store_connect
Can you tell me if the store in HEATH is in the EST time zone?,store_timezone
My doctor called in a prescription for PEPTICATE POW and ADLARITY DIS but it's out of stock and I need to transfer it to another pharmacy that has it in stock.,external_rx_transfer
Where is the nearest store in WOODSTOCK?,store_directions
How about Rabies ?,available_vaccine
need to know why ONE-A-DAY FOR HIM/VITACRAVES TEEN MULTI GUMMIES CHW and CEFUROXIME SODIUM VIA can't be filled?,rx_action_notes_status
how long will the store be open today for picking up medicine at798 US HWY 202,store_hours
Please do not remove me from the callback list,thank
I am leaving today I need my SODIUM FLUORIDE 5000 PPM CRE and CALCIUM 500/VITAMIN D TAB in the next 2 hours,rx_expedite
Is my prescription for SODIUM BICARBONATE TAB and GNP VITAMIN C TAB ready?,rx_status
I need a map to 24865 N. LAKE PLEASANT PARKWAY from home,store_directions
Is delivery possible today for MICROLIFE BPM2 ADVANCED BLOOD PRESSURE MONITOR/SURE-FIT CUFF KIT and EUCERIN BABY ECZEMA RELIEF CRE?,rx_delivery
How far is the store from my home at 6100 BROADMOOR ST?,store_directions
TELFA AMD ADHESIVE BANDAGE 2X3.75 MIS and DESOXIMETASONE SPR prescription prices?,rx_drug_price
Do you have information on the Meningitis  vaccine?,available_vaccine
insurance coverage for ORAMAGICRX SUS and ARIMIDEX TAB?,drug_insurance_coverage
closing hours on Christmas Eve - December 24,store_hours
Can I schedule a Rabies  vaccine appointment at a pharmacy counter?,create_vaccine_appointment
Why is the ONE-A-DAY FOR HER VITACRAVES TEEN MULTI GUMMIES CHW and HUMIDIFIER 1.25 GALLON MIS unable to be filled?,rx_action_notes_status
I need to know if Walgreens has my SUPER B-100 TAB and ADAPT BARRIER STRIPS MIS over at your store right now. If not  I need to call them to get them to get them to you.,external_rx_transfer
Put me on hold  please.  please.,hold_on
I want VITAMIN B1 TAB and EMPTY CAPSULE SIZE 3 OLIVE/CLEAR CAP to be delivered today?,rx_delivery
INSULIN SYRINGE/U-100/1ML/30G X 5/16 MIS didn't know if that would at least numb the pain?,drug_usage
Where can I find the pharmacy in 17545?,store_address
How much TYLENOL 8 HOUR TAB and HISTEX-DM SYP  should I take?,drug_dosage_instructions
Could you run that by me again? very quickly,rephrase
How do I get to the store at 91 TAUNTON ST if I can't drive anymore?,store_directions
I'm wondering if it's fine to take MUCINEX INSTASOOTHE SORE THROAT + COUGH RELIEF LOZ and BACK SUPPORT MIS  with MUCINEX INSTASOOTHE SORE THROAT + COUGH RELIEF LOZ and BACK SUPPORT MIS  again?,drug_interactions
thank you computer,thank
Okay  bye!,thank
What is the correct dosing for RA 8 HOUR PAIN RELIEF TAB and CURITY NON-ADHERING DRESSING 3X16 PAD?,drug_dosage_instructions
Can you repeat that last part? slowly,rephrase
I would like to make an appointment for the Flu  shot and the Flu  shot,create_vaccine_appointment
will you fill my NALTREXONE HYDROCHLORIDE TAB and ELCYS INJ?,rx_refill
when will it be ready to rpick up my MEDIPORE DRESS-IT DRESSING COVERS 3-7/8X7-7/8 TAP and DAYTIME COLD & FLU RELIEF LIQ?,rx_status
I would like to know if LANSOPRAZOLE/AMOXICILLIN/CLARITHROMYCIN PAK and FEVERALL JUNIOR STRENGTH SUP has been approved by insurance?,rx_action_notes_status
regarding PRALUENT INJ and CARTEOLOL HCL SOL? Are they safe to consume?,drug_information
need to request a transfer for QC EPSOM SALT GRA and ASPERCREME MAX ROLL-ON ARTHRITIS STRENGTH LIQ,internal_rx_transfer
Where is the pharmacy located in ROCKY MOUNT?,store_address
Can I talk to the store manager at the COLLEGE PARK location?,store_connect
Is the store at BAKERSFIELD in the CST time zone?,store_timezone
What does it mean that my TESTOSTERONE PAK and ARTHRITIS PAIN RELIEVER GEL prescription is on hold?,rx_action_notes_status
liver side effects of SM CALCIUM CITRATE+ W/VITAMIN D TAB and IMIPRAMINE PAMOATE CAP?,drug_side_effects
What are the known side effects of PENTIPS 31G X 8MM MIS and AFRIN ORIGINAL SPR?,drug_side_effects
Why is the ROWASA KIT and DARAPRIM TAB tablet on hold?,rx_action_notes_status
I need for that rest of WRIST SUPPORT/ELASTIC/PULLOVER MIS and ADAPALENE GEL prescription to be replaced back on the Shelf I have more than enough pills for at least 3 weeks so I don't need to pick it up,rx_cancel
Olivia you might have to help her,live_pharmacist
Can I get a reminder for my Flu  vaccine appointment?,create_vaccine_appointment
re the,thank
I want to know when I had my last Whooping Cough-(Adacel)  shot,get_vaccine_appointment
doctor gave me some MAGONATE LIQ and COLD & HOT PATCH PLUS MENTHOL PAD but it makes me noisy and I was wondering if that's a side effect?,drug_side_effects
What's the expected pickup time for my LIALDA TAB and EASY TOUCH INSULIN SYRINGE/U-100/1ML/29G X 1/2 MIS?,rx_status
How many refills remain on my PEPPERMINT OIL OIL and EVOTAZ TAB?,rx_refill
that's what I'm trying to do now can you transfer my SYRINGE/LUER SLIP/60ML MIS and ASSURE PLATINUM TEST STRIPS TES,internal_rx_transfer
Is my prescription for NASAL STRIPS SMALL/MEDIUM MIS and CYCLOPENTOLATE HCL SOL ready?,rx_status
How do I prepare for my Whooping Cough-(Adacel)  vaccine appointment?,get_vaccine_appointment
good,thank
Who can I connect with to get the store number at DURHAM?,store_faq
Can I speak to someone at the front store in DULUTH?,store_connect
refill NEOMYCIN SULFATE POW and AIRBONE+EVERYDAY STRESS AWAY POW,rx_refill
Why RED YEAST RICE CAP and BAND-AID WATERPROOF TAPE 1/2 X 10YDS TAP canceled?,rx_cancel
it's about my recent order,rx_status
wanting to know how much SF 5000 PLUS CRE and CETRORELIX ACETATE INJ I should be taking?,drug_dosage_instructions
TWOCAL HN 2.0 LIQ and COPAXONE INJ insurance?,drug_insurance_coverage
I don't want my LATISSE SOL and EASY TOUCH INSULIN SYRINGE/U-100/1ML/30G X 1/2 SYN prescription?,rx_cancel
COVID19  is available,available_vaccine
can you call my doctor or do I call the doctor,healthcare
Can I cancel my Pneumonia-(Prevnar 20) vaccine appointment at the drive-thru clinic?,cancel_vaccine_appointment
Can you say that again  please?  please,rephrase
Can I speak to a store employee at the BOGALUSA location?,store_connect
transfer a LANCETS 30G/TWIST TOP MIS and CAREPOINT PRECISION POLY HUB NEEDLE/22GX1-1/2 MIS prescription from a different location,internal_rx_transfer
What is the address of the pharmacy in 33405?,store_address
side effects of VERAPAMIL HYDROCHLORIDE TAB and CALLUS CUSHIONS PAD?,drug_side_effects
I need to cancel my husband's Tdap  vaccine appointment for today at 2:30 PM and his date of birth is August 31  1944,cancel_vaccine_appointment
yes can you confirm with the pharmacy that VARENICLINE TARTRATE TAB and GNP PAIN RELIEF EXTRA STRENGTH TAB is in stock?,drug_availability
transfer NEW DAY TAB and INSULIN SYRINGES/0.5ML/28GX1/2 MIS prescriptions from Walgreens,external_rx_transfer
expedite my prescriptions are about OBSTETRIX ONE CAP and HCY 2 POW and OBSTETRIX ONE CAP and HCY 2 POW?,rx_expedite
Please hold my call.  until someone can assist me.,hold_on
no that will be all thank you,thank
Can you connect me to the front store at 255 MARINA BAY DR to check my unpicked item?,store_connect
cancel recent prescription order for MAXICOMFORT II PEN NEEDLES/31G X 1/4 MIS and CITRANATAL DHA PAK?,rx_cancel
directions for pharmacy  at MILLBROOK city,store_directions
transfer KP HYDROCORTISONE MAXIMUM STRENGTH OIN and DASETTA 7/7/7 TAB prescription from Walgreens to you,external_rx_transfer
give me a call,live_pharmacist
a request transfer QC TUSSIN DM COUGH & CHEST CONGESTION/ADULT LIQ and GLUCOSAMINE COMPLEX PLUS VITAMIN D3 TAB prescription to Costco Pharmacy,external_rx_transfer
drug interaction on new medication RA DIPHEDRYL ALLERGY LIQ and FIBRYGA INJ?,drug_interactions
Is there a risk of side effects with KNEE COMPRESSION/SLIP ON/XL MIS and COREG TAB?,drug_side_effects
I would like to know if SULFACETAMIDE SODIUM POW and DEXTROSE 70% INJ has been approved by insurance?,rx_action_notes_status
Can I cancel my Dtap DT  vaccine appointment at the employee health clinic?,cancel_vaccine_appointment
Can you connect me to the front store at 420 S UNIVERSITY AVE to check my unpicked item?,store_connect
I need to talk to a pharmacist about scheduling this vaccine appointment for COVID19  and COVID19 ,get_vaccine_appointment
How do I change the insurance on file for VANACOF DMX LIQ and FLINTSTONES GUMMIES PLUS OMEGA-3 DHA CHW at 797 HWY 98 E?,store_faq
I need to speak to someone about a purchase at the store in GONZALES.,store_connect
Could TYLENOL CHILDRENS PAIN + FEVER SUS and ICAR-C TAB  have side effects?,drug_side_effects
KYNMOBI MIS and CLEAR CARE PLUS W/HYDRAGLYDE SOL side effects?,drug_side_effects
requests delivery of ULTRA-THIN II PEN NEEDLES/SHORT/31GX5/16 MIS and DUODERM CGF EXTRA THIN MIS,rx_delivery
How do I book a vaccine appointment for Meningitis ?,get_vaccine_appointment
One more time  please? in a different way,rephrase
dosage of a LIDOCAINE HCL POW and CLOBETASOL PROPIONATE CRE?,drug_dosage_instructions
I'm trying to talk about Meningitis ,available_vaccine
I ordered delivery for KETAMINE HCL POW and COTTON KINESIOLOGY TAPE/PRE-CUT I-STRIPS TAP and have not gotten shipping info?,rx_delivery
these Pharmacy to call Walgreens so they can transfer a PRO COMFORT PEN NEEDLES/ 31G X 8MM MIS and CHEMET CAP prescription,external_rx_transfer
Can you cancel my upcoming HPV-(Quadrivalent)  vaccine appointment please,cancel_vaccine_appointment
cancel all autofill of MIDODRINE HCL TAB and BASIS EXTRA DRY BAR?,rx_cancel
How do I cancel my MMR  vaccine appointment at the family clinic?,cancel_vaccine_appointment
I need to have my REXULTI TAB and BD ECLIPSE SYRINGE 3ML/21G X 1 MIS prescription refilled sooner than that  I need it tomorrow,rx_expedite
Why is VIZIMPRO TAB and FLEET LIQUID GLYCERIN SUPPOSITORIES ENE  on hold?,rx_action_notes_status
Please put me on hold.  for a short time only.,hold_on
One more time  please?,rephrase
What services are available for me at 1030 N ARLINGTON AVE?,store_faq
What are the billing procedures at PHARR?,store_faq
when did my prescriber deny the request for PENICILLIN V POTASSIUM TAB and GATIFLOXACIN SOL?,rx_action_notes_status
I want to go to the store at THOMSON city can you tell me the directions,store_directions
check insurance coverage for PEN NEEDLES 31GX8MM (5/16) MIS and EQL COTTON BALLS SUPER JUMBO MIS?,drug_insurance_coverage
Doctor We need to confirm the prescription for patient OCUSOFT LID SCRUB PLUS PAD.,healthcare
I need to have that KADCYLA INJ and CORTISPORIN-TC SUS prescription transfer to Richmond Virginia,internal_rx_transfer
What is VITAMIN B-12 LOZ and GNP EYE DROPS SOL  used for?,drug_information
I needed to have XPHOZAH TAB and GNP ALL DAY ALLERGY RELIEF CAP delivered and I the pharmacist has a question for me?,rx_delivery
Just need my prescription filled,rx_refill
How do I check the availability of the Flu  vaccine?,create_vaccine_appointment
my SM VITAMIN D3 MAXIMUM STRENGTH CAP and BARDEX ALL-SILICONE FOLEYCATHETER/24 FRENCH/30ML MIS has been canceled?,rx_cancel
what is the dosage of NOVOLOG FLEXPEN PEN and DIMERCAPTOSUCCINIC ACID CRY? and is it available toda?,drug_dosage_instructions
I have one day left. I need this VORICONAZOLE INJ and GNP DIGITAL THERMOMETER/FLEXIBLE-TIP/FAST READ MIS prescription ASAP. I must take it daily.,rx_expedite
this 4630 MONTICELLO AVE Store is open today,store_hours
I would like to know if MY WAY TAB and ENSURE NUTRITION SHAKE LIQ has been approved by insurance?,rx_action_notes_status
to check my co-pay on MEIJER C TAB and EMFLAZA TAB?,drug_insurance_coverage
need to reach to 23834 zip code  tell me directions,store_directions
Can you tell me about the services available at TAMPA?,store_faq
amount due for TYLENOL COLD & HEAD SEVERE CONGESTION TAB and ACCU-CHEK SOFTCLIX LANCETS MIS?,rx_drug_price
could you fill my POLY-IRON 150 FORTE CAP and EMPTY CAPSULE SIZE 3 CLEAR CAP?,rx_refill
how much do they cost for the T:SLIM X2 BASAL-IQ MIS and FT GAS RELIEF EXTRA STRENGTH CHW?,drug_insurance_coverage
what is the cost of ULTICARE INSULIN SYRINGE ULTRAFINE U-100/1ML/31G X 5/16 MIS and 1ST MEDX-PATCH/LIDOCAINE PAD?,rx_drug_price
Pardon?!,rephrase
co-pay for the LIDOCAINE CRE and ISOSORBIDE DINITRATE/HYDRALAZINE HYDROCHLORIDE TAB?,drug_insurance_coverage
I need refill of my lisdexamfetamine,rx_refill
still tired of them NATURAL FIBER POW and CARESENS CONTROL A SOLUTION SOL  and NATURAL FIBER POW and CARESENS CONTROL A SOLUTION SOL?,drug_side_effects
can you repeat it again please,rephrase
I need to cancel a NEXIUM 24HR CAP and CITALOPRAM HYDROBROMIDE SOL?,rx_cancel
why has RA ALLERGY RELIEF CHILDRENS CHW and IPOL INACTIVATED IPV INJ been canceled?,rx_cancel
I'd like to refill prescription name ZINC SULFATE GRANULAR POW and A+D FIRST AID OIN,rx_refill
I would like to see if I can take a Tdap  shot,available_vaccine
speak to the pharmacist about a LUVENA PREBIOTIC VAGINAL MOISTURIZER & LUBRICANT GEL and ANTISEPTIC HAND RINSE GEL delivery?,rx_delivery
I'm looking for Allopurinol and ULTRACARE INSULIN SYRINGE/U-100/1ML/30G X 5/16 MIS and GNP ALLERGY RELIEF 24 HOUR TAB when can it be ready?,rx_status
that's enough thank you,thank
can I get the FUNI-SOLVE PAD and INFINITY CONTROL SOLUTION NORMAL SOL earlier,rx_expedite
expedite refill of ONETOUCH VERIO REFLECT KIT and HUMALOG MIX 75/25 KWIKPEN PEN?,rx_expedite
I want some of my prescription PHENYLEPHRINE HYDROCHLORIDE SOL and ADHESIVE BANDAGES HEALTH AWARENESS MIS to be sent to me?,rx_delivery
I'll call you back,thank
is there delivery done for NATURALLY SLIM FOUNDATIONS MIS and IDEBENONE POW?,rx_delivery
do I take QC NON-ADHERENT PADS 3X4 PAD and EQL SMOOTH TEXTURE FIBER POW  with food?,drug_usage
Can you provide the address for the pharmacy in 19094?,store_address
cancel immunization appointments for Meningitis  and Meningitis ,cancel_vaccine_appointment
cost of ORAL MIX SF SUS and GNP RED YEAST RICE CAP?,drug_insurance_coverage
please follow up with my doctor again 1 more time for QC SORE THROAT SPRAY SPR and DISTILLATA DISTILLED WATER LIQ?,rx_action_notes_status
I just got a text saying that SM ANIMAL SHAPES KIDS FIRST CHW and BIOTINEX CAP are ready for pickup  but I will not be picking it up today.?,rx_cancel
check the dosage of RA IBUPROFEN CAP and HM ARTHRITIS PAIN RELIEF TAB?,drug_dosage_instructions
List all my upcoming prescriptions for TUSNEL DM LIQ and ARNICARE ARTHRITIS TAB,rx_status
